nuc_id,chr,center,coverage,gene,acc,gene_pos
11006,4,897074,3.7,ADR1,YDR216W,16
11007,4,896894,2.18,ADR1,YDR216W,15
11008,4,896764,4.84,ADR1,YDR216W,14
11009,4,896608,4.07,ADR1,YDR216W,13
11010,4,896401,2.42,ADR1,YDR216W,12
11011,4,896226,2.46,ADR1,YDR216W,11
11012,4,896075,4.07,ADR1,YDR216W,10
11013,4,895734,6.64,ADR1,YDR216W,8
11014,4,895582,6.26,ADR1,YDR216W,7
11015,4,895390,4.17,ADR1,YDR216W,6
11016,4,895223,1.36,ADR1,YDR216W,5
11017,4,895092,5.47,ADR1,YDR216W,4
11018,4,894898,2.08,,YDR215C,-3
11019,4,894730,0.86,,YDR215C,-2
11020,4,894597,1.86,,YDR215C,-1
11021,4,894398,1.99,ADR1,YDR216W,-1
11022,4,894254,1.63,ADR1,YDR216W,-2
11023,4,894050,0.63,ADR1,YDR216W,-3
11024,4,893853,2.04,,,NaN
11025,4,893730,4.87,AHA1,YDR214W,7
11026,4,893569,0.92,AHA1,YDR214W,6
11027,4,893436,3.9,AHA1,YDR214W,5
11028,4,893301,3.84,AHA1,YDR214W,4
11029,4,893126,4.82,AHA1,YDR214W,3
11030,4,892960,6.25,AHA1,YDR214W,2
11031,4,892823,0.56,AHA1,YDR214W,1
11032,4,892596,0.53,AHA1,YDR214W,-1
11033,4,892387,6.84,AHA1,YDR214W,-2
11034,4,892222,5.47,AHA1,YDR214W,-3
11035,4,892056,6.19,UPC2,YDR213W,16
11036,4,891890,8.72,UPC2,YDR213W,15
11037,4,891713,8.32,UPC2,YDR213W,14
11038,4,891561,3.56,UPC2,YDR213W,13
11039,4,891371,4.98,UPC2,YDR213W,12
11040,4,891146,5.2,UPC2,YDR213W,11
11041,4,890975,2,UPC2,YDR213W,10
11042,4,890716,8.2,UPC2,YDR213W,8
11043,4,890538,1.18,UPC2,YDR213W,7
11044,4,890413,6.81,UPC2,YDR213W,6
11045,4,890212,8.37,UPC2,YDR213W,5
11046,4,890069,12.42,UPC2,YDR213W,4
11047,4,889897,8.37,UPC2,YDR213W,3
11048,4,889733,10.63,UPC2,YDR213W,2
11049,4,889554,7.5,UPC2,YDR213W,1
11050,4,889281,8.91,UPC2,YDR213W,-1
11051,4,889065,4.71,UPC2,YDR213W,-2
11052,4,888880,1.4,UPC2,YDR213W,-3
11053,4,888719,4.21,TCP1,YDR212W,11
11054,4,888450,6.98,TCP1,YDR212W,9
11055,4,888165,5.83,TCP1,YDR212W,7
11056,4,888009,6.74,TCP1,YDR212W,6
11057,4,887857,9.96,TCP1,YDR212W,5
11058,4,887707,6.82,TCP1,YDR212W,4
11059,4,887532,8.97,TCP1,YDR212W,3
11060,4,887382,8.63,TCP1,YDR212W,2
11061,4,887216,6.27,TCP1,YDR212W,1
11062,4,886910,1.57,TCP1,YDR212W,-1
11063,4,886778,7.58,TCP1,YDR212W,-2
11064,4,886595,8,TCP1,YDR212W,-3
11065,4,886426,6.74,GCD6,YDR211W,12
11066,4,886269,2.86,GCD6,YDR211W,11
11067,4,886115,6.38,GCD6,YDR211W,10
11068,4,885958,1.92,GCD6,YDR211W,9
11069,4,885810,4.36,GCD6,YDR211W,8
11070,4,885660,5.59,GCD6,YDR211W,7
11071,4,885521,2.23,GCD6,YDR211W,6
11072,4,885363,7.88,GCD6,YDR211W,5
11073,4,885216,6.68,GCD6,YDR211W,4
11074,4,885047,7.21,GCD6,YDR211W,3
11075,4,884882,10.25,GCD6,YDR211W,2
11076,4,884735,5.11,GCD6,YDR211W,1
11077,4,884385,1.26,GCD6,YDR211W,-1
11078,4,884206,4.67,GCD6,YDR211W,-2
11079,4,883938,1.18,GCD6,YDR211W,-3
11080,4,883768,2.87,,,NaN
11081,4,883646,1.52,,,NaN
11082,4,883474,4.94,,,NaN
11083,4,883241,1.99,,,NaN
11084,4,883077,5.75,,,NaN
11085,4,882883,10.35,,,NaN
11086,4,882714,6.87,,,NaN
11087,4,882550,11.55,,,NaN
11088,4,882365,3.22,,,NaN
11089,4,882256,2.8,,,NaN
11090,4,882063,6.11,,,NaN
11091,4,881898,2.4,,,NaN
11092,4,881747,3.64,,,NaN
11093,4,881593,6.27,,,NaN
11094,4,881407,8.98,,,NaN
11095,4,881235,2.75,,,NaN
11096,4,881044,4.01,,,NaN
11097,4,880907,0.89,,,NaN
11098,4,880700,7.06,,,NaN
11099,4,880523,12.41,,,NaN
11100,4,880299,5.9,,,NaN
11101,4,880118,0.72,,,NaN
11102,4,880014,3.79,,,NaN
11103,4,879756,4.45,,,NaN
11104,4,879562,1.61,,,NaN
11105,4,879399,3.73,,,NaN
11106,4,879191,1.4,,,NaN
11107,4,878992,4.55,,,NaN
11108,4,878858,1.81,,,NaN
11109,4,878731,2.49,,,NaN
11110,4,878526,1.35,,,NaN
11111,4,878324,1.81,,,NaN
11112,4,877961,2.87,,,NaN
11113,4,877804,2.82,,,NaN
11114,4,877544,1.54,,,NaN
11115,4,877289,1.48,,,NaN
11116,4,877110,4.09,,,NaN
11117,4,876851,1.07,,,NaN
11118,4,876682,4.14,,,NaN
11119,4,876543,1.6,,,NaN
11120,4,876387,1.49,,,NaN
11121,4,876133,1.9,,,NaN
11122,4,875786,2.01,,,NaN
11123,4,875577,3.48,,,NaN
11124,4,875412,3.61,,,NaN
11125,4,875185,2.89,,,NaN
11126,4,874969,3.47,,,NaN
11127,4,874805,4.17,,,NaN
11128,4,874597,4.39,,,NaN
11129,4,874433,3.61,,,NaN
11130,4,874253,1.85,,,NaN
11131,4,874079,3.72,,,NaN
11132,4,873924,2.32,,,NaN
11133,4,873765,5.53,,,NaN
11134,4,873626,3.7,,,NaN
11135,4,873456,8.15,,,NaN
11136,4,873285,7.77,,,NaN
11137,4,873106,2.77,,,NaN
11138,4,872938,7.12,,,NaN
11139,4,872786,2.2,,,NaN
11140,4,872583,4.23,,YDR209C,-3
11141,4,872431,1.17,,YDR209C,-2
11142,4,872293,5.7,,YDR209C,-1
11143,4,872130,2.54,,YDR209C,1
11144,4,871922,2.04,,YDR209C,2
11145,4,871775,2.08,,YDR209C,3
11146,4,871433,5.81,,YDR209C,5
11147,4,871248,7.38,,YDR209C,6
11148,4,871100,9.65,,YDR210W,1
11149,4,870818,1.43,,YDR210W,-1
11150,4,870585,0.77,,YDR210W,-2
11151,4,870439,6.45,,YDR210W,-3
11152,4,870239,7.34,MSS4,YDR208W,13
11153,4,870106,0.92,MSS4,YDR208W,12
11154,4,869807,1.97,MSS4,YDR208W,10
11155,4,869580,3.31,MSS4,YDR208W,9
11156,4,869390,3.26,MSS4,YDR208W,8
11157,4,869229,5.48,MSS4,YDR208W,7
11158,4,869089,3.98,MSS4,YDR208W,6
11159,4,868925,3.68,MSS4,YDR208W,5
11160,4,868774,4.12,MSS4,YDR208W,4
11161,4,868619,5.12,MSS4,YDR208W,3
11162,4,868459,6.79,MSS4,YDR208W,2
11163,4,868300,9.66,MSS4,YDR208W,1
11164,4,868129,8.48,MSS4,YDR208W,-1
11165,4,867800,5.29,UME6,YDR207C,-1
11166,4,867534,11.64,UME6,YDR207C,1
11167,4,867353,11.22,UME6,YDR207C,2
11168,4,867178,8.33,UME6,YDR207C,3
11169,4,867015,9.11,UME6,YDR207C,4
11170,4,866817,1.43,UME6,YDR207C,5
11171,4,866656,7.81,UME6,YDR207C,6
11172,4,866498,8.98,UME6,YDR207C,7
11173,4,866333,11.79,UME6,YDR207C,8
11174,4,866186,10.03,UME6,YDR207C,9
11175,4,866001,7.91,UME6,YDR207C,10
11176,4,865859,6.13,UME6,YDR207C,11
11177,4,865704,6.38,UME6,YDR207C,12
11178,4,865530,5.58,UME6,YDR207C,13
11179,4,865402,5.43,UME6,YDR207C,14
11180,4,865201,7.17,UME6,YDR207C,15
11181,4,864782,3.18,,,NaN
11182,4,864596,4.84,EBS1,YDR206W,18
11183,4,864383,3.76,EBS1,YDR206W,17
11184,4,864209,2.12,EBS1,YDR206W,16
11185,4,864036,0.67,EBS1,YDR206W,15
11186,4,863919,5.29,EBS1,YDR206W,14
11187,4,863711,3.96,EBS1,YDR206W,13
11188,4,863595,1.88,EBS1,YDR206W,12
11189,4,863437,0.79,EBS1,YDR206W,11
11190,4,863303,2.1,EBS1,YDR206W,10
11191,4,863140,1.62,EBS1,YDR206W,9
11192,4,863011,4.16,EBS1,YDR206W,8
11193,4,862900,0.98,EBS1,YDR206W,7
11194,4,862763,2.69,EBS1,YDR206W,6
11195,4,862595,4.94,EBS1,YDR206W,5
11196,4,862415,4.55,EBS1,YDR206W,4
11197,4,862256,6.37,EBS1,YDR206W,3
11198,4,862094,3.99,EBS1,YDR206W,2
11199,4,861947,3.29,EBS1,YDR206W,1
11200,4,861768,6.55,EBS1,YDR206W,-1
11201,4,861471,9.56,EBS1,YDR206W,-2
11202,4,861299,7.74,EBS1,YDR206W,-3
11203,4,861144,6.12,MSC2,YDR205W,12
11204,4,860965,3.61,MSC2,YDR205W,11
11205,4,860800,5.73,MSC2,YDR205W,10
11206,4,860642,5.86,MSC2,YDR205W,9
11207,4,860452,3.33,MSC2,YDR205W,8
11208,4,860336,1.02,MSC2,YDR205W,7
11209,4,860183,7.09,MSC2,YDR205W,6
11210,4,860005,4.68,MSC2,YDR205W,5
11211,4,859855,5.19,MSC2,YDR205W,4
11212,4,859704,9.86,MSC2,YDR205W,3
11213,4,859524,9.06,MSC2,YDR205W,2
11214,4,859368,7.49,MSC2,YDR205W,1
11215,4,859108,10.91,MSC2,YDR205W,-1
11216,4,858962,5.11,MSC2,YDR205W,-2
11217,4,858812,6.36,MSC2,YDR205W,-3
11218,4,858646,3.82,COQ4,YDR204W,4
11219,4,858501,5.81,COQ4,YDR204W,3
11220,4,858337,7.81,COQ4,YDR204W,2
11221,4,858166,8.18,COQ4,YDR204W,1
11222,4,857935,5.24,RAV2,YDR202C,1
11223,4,857780,7.35,,YDR203W,1
11224,4,857622,5.16,,YDR203W,-1
11225,4,857457,6.15,,YDR203W,-2
11226,4,857304,6.56,,YDR203W,-3
11227,4,857145,4.6,RAV2,YDR202C,6
11228,4,856990,6.04,RAV2,YDR202C,7
11229,4,856828,1.28,,,NaN
11230,4,856686,9.82,SPC19,YDR201W,3
11231,4,856518,9.16,SPC19,YDR201W,2
11232,4,856356,8.81,SPC19,YDR201W,1
11233,4,856104,11.65,VPS64,YDR200C,1
11234,4,855933,10.25,VPS64,YDR200C,2
11235,4,855768,8.88,VPS64,YDR200C,3
11236,4,855603,5.76,VPS64,YDR200C,4
11237,4,855447,6.46,VPS64,YDR200C,5
11238,4,855282,4.9,VPS64,YDR200C,6
11239,4,855117,3.04,VPS64,YDR200C,7
11240,4,854909,1.49,VPS64,YDR200C,8
11241,4,854736,4.14,VPS64,YDR200C,9
11242,4,854566,7.14,RKM2,YDR198C,-3
11243,4,854387,9.14,,YDR199W,2
11244,4,854237,2.61,,YDR199W,1
11245,4,853959,3.48,RKM2,YDR198C,1
11246,4,853803,7.04,RKM2,YDR198C,2
11247,4,853630,2.6,RKM2,YDR198C,3
11248,4,853473,10.24,RKM2,YDR198C,4
11249,4,853327,4.64,RKM2,YDR198C,5
11250,4,853148,10.73,RKM2,YDR198C,6
11251,4,852991,4.38,RKM2,YDR198C,7
11252,4,852827,3.58,RKM2,YDR198C,8
11253,4,852698,1.82,RKM2,YDR198C,9
11254,4,852496,2.63,,,NaN
11255,4,852370,0.67,,,NaN
11256,4,852212,3.64,CBS2,YDR197W,7
11257,4,852094,1.38,CBS2,YDR197W,6
11258,4,851912,6.1,CBS2,YDR197W,5
11259,4,851731,7,CBS2,YDR197W,4
11260,4,851580,6.1,CBS2,YDR197W,3
11261,4,851396,4.63,CBS2,YDR197W,2
11262,4,851248,6.66,CBS2,YDR197W,1
11263,4,850974,9.05,CAB5,YDR196C,1
11264,4,850809,6.48,CAB5,YDR196C,2
11265,4,850641,6.51,CAB5,YDR196C,3
11266,4,850481,6.94,CAB5,YDR196C,4
11267,4,850339,4.34,CAB5,YDR196C,5
11268,4,850135,2.57,,,NaN
11269,4,849954,3.04,REF2,YDR195W,10
11270,4,849748,4.87,REF2,YDR195W,9
11271,4,849554,6.13,REF2,YDR195W,8
11272,4,849392,3.12,REF2,YDR195W,7
11273,4,849234,3.31,REF2,YDR195W,6
11274,4,849085,5.52,REF2,YDR195W,5
11275,4,848911,8.18,REF2,YDR195W,4
11276,4,848754,5.63,REF2,YDR195W,3
11277,4,848585,6.6,REF2,YDR195W,2
11278,4,848406,5.24,REF2,YDR195W,1
11279,4,848151,6.54,,YDR194W-A,1
11280,4,847921,7.52,MSS116,YDR194C,1
11281,4,847752,9.92,MSS116,YDR194C,2
11282,4,847589,5.1,MSS116,YDR194C,3
11283,4,847445,5.4,MSS116,YDR194C,4
11284,4,847297,3.6,MSS116,YDR194C,5
11285,4,847132,5.4,MSS116,YDR194C,6
11286,4,846974,3.51,MSS116,YDR194C,7
11287,4,846810,0.84,MSS116,YDR194C,8
11288,4,846650,2.89,MSS116,YDR194C,9
11289,4,846527,4.1,MSS116,YDR194C,10
11290,4,846342,1.67,MSS116,YDR194C,11
11291,4,846193,3.69,MSS116,YDR194C,12
11292,4,846031,4.39,MSS116,YDR194C,13
11293,4,845867,1.94,,,NaN
11294,4,845667,5.24,,,NaN
11295,4,845499,6.54,NUP42,YDR192C,-3
11296,4,845303,4.51,NUP42,YDR192C,-2
11297,4,845138,7.02,NUP42,YDR192C,-1
11298,4,844879,8.59,NUP42,YDR192C,1
11299,4,844715,9.51,NUP42,YDR192C,2
11300,4,844550,9.48,,YDR193W,1
11301,4,844386,7.17,,YDR193W,-1
11302,4,844234,6.87,,YDR193W,-2
11303,4,844049,7.36,,YDR193W,-3
11304,4,843868,2.74,NUP42,YDR192C,7
11305,4,843750,4.41,NUP42,YDR192C,8
11306,4,843615,2.79,NUP42,YDR192C,9
11307,4,843403,2.31,,,NaN
11308,4,843160,7.26,HST4,YDR191W,6
11309,4,843004,6.86,HST4,YDR191W,5
11310,4,842842,8.51,HST4,YDR191W,4
11311,4,842672,8.38,HST4,YDR191W,3
11312,4,842511,9.74,HST4,YDR191W,2
11313,4,842339,9,HST4,YDR191W,1
11314,4,841999,6.72,RVB1,YDR190C,1
11315,4,841841,8.43,RVB1,YDR190C,2
11316,4,841694,8.94,RVB1,YDR190C,3
11317,4,841527,7.77,RVB1,YDR190C,4
11318,4,841361,6.89,RVB1,YDR190C,5
11319,4,841208,8.81,RVB1,YDR190C,6
11320,4,841054,1.88,RVB1,YDR190C,7
11321,4,840903,5.1,RVB1,YDR190C,8
11322,4,840765,3.8,RVB1,YDR190C,9
11323,4,840600,0.74,,,NaN
11324,4,840345,1.96,,,NaN
11325,4,840235,2.61,SLY1,YDR189W,12
11326,4,839995,1.76,SLY1,YDR189W,11
11327,4,839685,5.26,SLY1,YDR189W,9
11328,4,839496,3.24,SLY1,YDR189W,8
11329,4,839370,4.37,SLY1,YDR189W,7
11330,4,839197,5.45,SLY1,YDR189W,6
11331,4,839044,6.96,SLY1,YDR189W,5
11332,4,838881,7.08,SLY1,YDR189W,4
11333,4,838725,8.79,SLY1,YDR189W,3
11334,4,838558,11.8,SLY1,YDR189W,2
11335,4,838387,5.66,SLY1,YDR189W,1
11336,4,838114,0.69,SLY1,YDR189W,-1
11337,4,837953,5.12,SLY1,YDR189W,-2
11338,4,837802,6.74,SLY1,YDR189W,-3
11339,4,837655,5,CCT6,YDR188W,9
11340,4,837486,5.11,CCT6,YDR188W,8
11341,4,837363,4.04,CCT6,YDR188W,7
11342,4,837206,6.8,,YDR187C,-3
11343,4,837043,4.6,,YDR187C,-2
11344,4,836895,6.63,,YDR187C,-1
11345,4,836722,7.24,,YDR187C,1
11346,4,836571,8.37,CCT6,YDR188W,2
11347,4,836415,8.27,CCT6,YDR188W,1
11348,4,836052,1.43,CCT6,YDR188W,-1
11349,4,835689,2.61,,YDR186C,1
11350,4,835500,8.4,,YDR186C,2
11351,4,835337,7.57,,YDR186C,3
11352,4,835126,4.57,,YDR186C,4
11353,4,834952,3.1,,YDR186C,5
11354,4,834787,6.5,,YDR186C,6
11355,4,834611,1.04,,YDR186C,7
11356,4,834379,2.67,,YDR186C,8
11357,4,834274,2.51,,YDR186C,9
11358,4,834004,5.36,,YDR186C,11
11359,4,833789,2.85,,YDR186C,12
11360,4,833573,4.06,,YDR186C,13
11361,4,833421,1.19,,YDR186C,14
11362,4,833279,6.35,,YDR186C,15
11363,4,833159,2.2,UPS3,YDR185C,-3
11364,4,832974,6.58,UPS3,YDR185C,-2
11365,4,832820,2.04,UPS3,YDR185C,-1
11366,4,832539,3.51,UPS3,YDR185C,1
11367,4,832362,11.1,UPS3,YDR185C,2
11368,4,832187,5.02,UPS3,YDR185C,3
11369,4,832024,7.9,ATC1,YDR184C,-2
11370,4,831841,7.08,ATC1,YDR184C,-1
11371,4,831523,4.54,ATC1,YDR184C,1
11372,4,831361,6.39,,YDR183C-A,-1
11373,4,831199,8.94,,YDR183C-A,1
11374,4,831029,8.88,,YDR183C-A,2
11375,4,830878,4.59,,YDR183C-A,3
11376,4,830695,5.07,,YDR183C-A,4
11377,4,830534,1.42,,YDR183C-A,5
11378,4,830363,1.31,,,NaN
11379,4,830243,3.49,,,NaN
11380,4,830092,7.15,PLP1,YDR183W,7
11381,4,829923,4.42,PLP1,YDR183W,6
11382,4,829754,8.89,PLP1,YDR183W,5
11383,4,829584,3.44,PLP1,YDR183W,4
11384,4,829365,6.58,PLP1,YDR183W,3
11385,4,829202,5.68,,YDR182W-A,2
11386,4,829030,5.26,,YDR182W-A,1
11387,4,828863,6.48,,YDR182W-A,-1
11388,4,828702,4.62,,YDR182W-A,-2
11389,4,828563,5.08,,YDR182W-A,-3
11390,4,828392,8.8,CDC1,YDR182W,6
11391,4,828237,7.6,CDC1,YDR182W,5
11392,4,828083,7.45,CDC1,YDR182W,4
11393,4,827926,4.73,CDC1,YDR182W,3
11394,4,827765,6.69,CDC1,YDR182W,2
11395,4,827595,8.02,CDC1,YDR182W,1
11396,4,827328,6.97,SAS4,YDR181C,1
11397,4,827160,10.68,SAS4,YDR181C,2
11398,4,827000,8.86,SAS4,YDR181C,3
11399,4,826833,7.04,SAS4,YDR181C,4
11400,4,826662,5.36,SAS4,YDR181C,5
11401,4,826497,10.7,SAS4,YDR181C,6
11402,4,826328,9.63,SAS4,YDR181C,7
11403,4,826156,4.3,SAS4,YDR181C,8
11404,4,826024,5.86,SAS4,YDR181C,9
11405,4,825838,2.06,,,NaN
11406,4,825660,5.46,SCC2,YDR180W,28
11407,4,825469,3.87,SCC2,YDR180W,27
11408,4,825300,2.39,SCC2,YDR180W,26
11409,4,825101,3.65,SCC2,YDR180W,25
11410,4,824940,1.93,SCC2,YDR180W,24
11411,4,824805,0.9,SCC2,YDR180W,23
11412,4,824659,4.58,SCC2,YDR180W,22
11413,4,824504,3.16,SCC2,YDR180W,21
11414,4,824337,5.54,SCC2,YDR180W,20
11415,4,824133,0.77,SCC2,YDR180W,19
11416,4,823984,4.36,SCC2,YDR180W,18
11417,4,823705,2.2,SCC2,YDR180W,16
11418,4,823495,2.3,SCC2,YDR180W,15
11419,4,823299,2.13,SCC2,YDR180W,14
11420,4,823156,3.4,SCC2,YDR180W,13
11421,4,822896,2.69,SCC2,YDR180W,11
11422,4,822679,0.75,SCC2,YDR180W,10
11423,4,822502,0.92,SCC2,YDR180W,9
11424,4,822355,4.97,SCC2,YDR180W,8
11425,4,822182,3.72,SCC2,YDR180W,7
11426,4,822024,3.62,SCC2,YDR180W,6
11427,4,821840,3.18,SCC2,YDR180W,5
11428,4,821702,9.08,SCC2,YDR180W,4
11429,4,821535,7.78,SCC2,YDR180W,3
11430,4,821370,7.79,SCC2,YDR180W,2
11431,4,821201,8.49,SCC2,YDR180W,1
11432,4,820927,5.15,SCC2,YDR180W,-1
11433,4,820763,7.35,SCC2,YDR180W,-2
11434,4,820593,9.68,SCC2,YDR180W,-3
11435,4,820417,4.87,,YDR179W-A,7
11436,4,820233,5.8,,YDR179W-A,6
11437,4,820053,5.91,,YDR179W-A,5
11438,4,819888,3.65,,YDR179W-A,4
11439,4,819721,4.51,,YDR179W-A,3
11440,4,819557,7.02,,YDR179W-A,2
11441,4,819385,4.41,,YDR179W-A,1
11442,4,819162,5.91,CSN9,YDR179C,1
11443,4,818989,5.12,CSN9,YDR179C,2
11444,4,818838,5.84,CSN9,YDR179C,3
11445,4,818517,7.29,,,NaN
11446,4,818375,4.99,SDH4,YDR178W,4
11447,4,818216,8.45,SDH4,YDR178W,3
11448,4,818055,10.22,SDH4,YDR178W,2
11449,4,817877,6.16,SDH4,YDR178W,1
11450,4,817616,4.3,SDH4,YDR178W,-1
11451,4,817453,10.42,SDH4,YDR178W,-2
11452,4,817294,7.24,UBC1,YDR177W,4
11453,4,817149,4.62,UBC1,YDR177W,3
11454,4,816987,8.99,UBC1,YDR177W,2
11455,4,816824,4.26,UBC1,YDR177W,1
11456,4,816516,8.33,UBC1,YDR177W,-1
11457,4,816352,8.02,UBC1,YDR177W,-2
11458,4,816191,7.09,UBC1,YDR177W,-3
11459,4,816050,4.51,NGG1,YDR176W,11
11460,4,815884,6.23,NGG1,YDR176W,10
11461,4,815747,2.13,NGG1,YDR176W,9
11462,4,815606,4.94,NGG1,YDR176W,8
11463,4,815447,1.93,NGG1,YDR176W,7
11464,4,815288,2.92,NGG1,YDR176W,6
11465,4,815130,5.23,NGG1,YDR176W,5
11466,4,814959,4.41,NGG1,YDR176W,4
11467,4,814798,7.12,NGG1,YDR176W,3
11468,4,814624,6.28,NGG1,YDR176W,2
11469,4,814456,7.68,NGG1,YDR176W,1
11470,4,814157,9.14,RSM24,YDR175C,1
11471,4,813997,9.53,RSM24,YDR175C,2
11472,4,813838,4.9,RSM24,YDR175C,3
11473,4,813679,7.35,RSM24,YDR175C,4
11474,4,813518,2.78,RSM24,YDR175C,5
11475,4,813353,6.52,RSM24,YDR175C,6
11476,4,813189,0.99,,,NaN
11477,4,813007,1.07,,,NaN
11478,4,812803,4.56,,,NaN
11479,4,812667,4.24,HMO1,YDR174W,4
11480,4,812483,7.22,HMO1,YDR174W,3
11481,4,812319,5.17,HMO1,YDR174W,2
11482,4,812143,3.29,HMO1,YDR174W,1
11483,4,811925,0.88,HMO1,YDR174W,-1
11484,4,811646,6.37,ARG82,YDR173C,1
11485,4,811478,9.99,ARG82,YDR173C,2
11486,4,811335,5.31,ARG82,YDR173C,3
11487,4,811154,8.25,ARG82,YDR173C,4
11488,4,810984,5.17,ARG82,YDR173C,5
11489,4,810823,4.12,ARG82,YDR173C,6
11490,4,810672,5.93,ARG82,YDR173C,7
11491,4,810283,4.43,,,NaN
11492,4,810008,5.15,SUP35,YDR172W,12
11493,4,809824,1.66,SUP35,YDR172W,11
11494,4,809716,4.54,SUP35,YDR172W,10
11495,4,809554,3.84,SUP35,YDR172W,9
11496,4,809414,5.73,SUP35,YDR172W,8
11497,4,809246,6.25,SUP35,YDR172W,7
11498,4,809080,5.37,SUP35,YDR172W,6
11499,4,808929,5.64,SUP35,YDR172W,5
11500,4,808794,9.46,SUP35,YDR172W,4
11501,4,808640,7.02,SUP35,YDR172W,3
11502,4,808483,11.4,SUP35,YDR172W,2
11503,4,808320,13.43,SUP35,YDR172W,1
11504,4,808039,7.77,SUP35,YDR172W,-1
11505,4,807806,1.59,SUP35,YDR172W,-2
11506,4,807636,4.8,SUP35,YDR172W,-3
11507,4,807472,5.15,HSP42,YDR171W,6
11508,4,807322,3.31,HSP42,YDR171W,5
11509,4,807166,5.94,HSP42,YDR171W,4
11510,4,806911,2.51,HSP42,YDR171W,2
11511,4,806714,5.14,HSP42,YDR171W,1
11512,4,806497,1.08,HSP42,YDR171W,-1
11513,4,806226,3.67,HSP42,YDR171W,-2
11514,4,806022,2.98,HSP42,YDR171W,-3
11515,4,805848,0.91,,,NaN
11516,4,805681,0.7,,,NaN
11517,4,805533,6.47,,,NaN
11518,4,805371,5.54,,,NaN
11519,4,805226,2.93,,,NaN
11520,4,805067,7.51,,,NaN
11521,4,804877,1.83,,,NaN
11522,4,804751,3.33,,,NaN
11523,4,804577,9.87,,,NaN
11524,4,804426,7,,,NaN
11525,4,804271,6.71,,,NaN
11526,4,804076,3.91,,,NaN
11527,4,803912,3.52,,,NaN
11528,4,803658,7.03,,,NaN
11529,4,803483,7.04,,,NaN
11530,4,803322,8.57,,,NaN
11531,4,803147,1.19,,,NaN
11532,4,802972,3.06,SEC7,YDR170C,-3
11533,4,802793,1.7,SEC7,YDR170C,-2
11534,4,802642,5.42,SEC7,YDR170C,-1
11535,4,802407,4.28,SEC7,YDR170C,1
11536,4,802221,8.79,SEC7,YDR170C,2
11537,4,802055,11.34,SEC7,YDR170C,3
11538,4,801893,11.29,SEC7,YDR170C,4
11539,4,801728,12.1,SEC7,YDR170C,5
11540,4,801599,3.93,SEC7,YDR170C,6
11541,4,801413,6.07,SEC7,YDR170C,7
11542,4,801263,5.8,SEC7,YDR170C,8
11543,4,801092,6.53,SEC7,YDR170C,9
11544,4,800963,3.06,SEC7,YDR170C,10
11545,4,800786,4.56,SEC7,YDR170C,11
11546,4,800655,2.14,SEC7,YDR170C,12
11547,4,800482,4.59,SEC7,YDR170C,13
11548,4,800294,1.61,SEC7,YDR170C,14
11549,4,800168,0.87,SEC7,YDR170C,15
11550,4,799973,2.61,SEC7,YDR170C,16
11551,4,799822,1.24,SEC7,YDR170C,17
11552,4,799566,4.5,SEC7,YDR170C,19
11553,4,799404,2.48,SEC7,YDR170C,20
11554,4,799224,2.39,SEC7,YDR170C,21
11555,4,798970,3.57,SEC7,YDR170C,23
11556,4,798819,0.6,SEC7,YDR170C,24
11557,4,798669,3.78,SEC7,YDR170C,25
11558,4,798506,0.78,SEC7,YDR170C,26
11559,4,798352,0.79,SEC7,YDR170C,27
11560,4,798204,5.02,SEC7,YDR170C,28
11561,4,798033,2.14,SEC7,YDR170C,29
11562,4,797862,2.94,SEC7,YDR170C,30
11563,4,797717,4.12,SEC7,YDR170C,31
11564,4,797564,1.7,SEC7,YDR170C,32
11565,4,797370,3.91,SEC7,YDR170C,33
11566,4,797249,0.99,,,NaN
11567,4,797037,5.3,,,NaN
11568,4,796889,0.99,,,NaN
11569,4,796707,2.88,,,NaN
11570,4,796550,4.41,,,NaN
11571,4,796393,7.93,,,NaN
11572,4,796211,4.71,,,NaN
11573,4,796029,2.82,,,NaN
11574,4,795824,12.06,,,NaN
11575,4,795642,10.18,,,NaN
11576,4,795480,6.8,,,NaN
11577,4,795310,6.54,,,NaN
11578,4,795144,4.91,,YDR169C-A,-3
11579,4,795016,4.75,,YDR169C-A,-2
11580,4,794838,8.17,,YDR169C-A,-1
11581,4,794677,8.87,,YDR169C-A,1
11582,4,794524,7.76,STB3,YDR169C,-1
11583,4,794218,7.17,STB3,YDR169C,1
11584,4,794035,6.11,STB3,YDR169C,2
11585,4,793852,3.75,STB3,YDR169C,3
11586,4,793738,4.83,STB3,YDR169C,4
11587,4,793540,6.67,STB3,YDR169C,5
11588,4,793365,4.22,STB3,YDR169C,6
11589,4,793246,4.03,STB3,YDR169C,7
11590,4,793108,1.43,STB3,YDR169C,8
11591,4,792966,4.16,STB3,YDR169C,9
11592,4,792752,3.24,STB3,YDR169C,10
11593,4,792611,5.19,STB3,YDR169C,11
11594,4,792426,5.15,STB3,YDR169C,12
11595,4,792189,1.99,,,NaN
11596,4,791992,1.54,,,NaN
11597,4,791796,6.25,,,NaN
11598,4,791638,3.38,CDC37,YDR168W,9
11599,4,791460,7.21,CDC37,YDR168W,8
11600,4,791307,4.02,CDC37,YDR168W,7
11601,4,791145,5.39,CDC37,YDR168W,6
11602,4,790973,7.35,CDC37,YDR168W,5
